year,country_name,hdi_category,indicator_name,reference,values
,Peru,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.0
,Lebanon,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,4.8
,Ecuador,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.0
,Philippines,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.0
,Tunisia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.2
,Fiji,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,4.2
,Saint Vincent and the Grenadines,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.5
,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.4
,Paraguay,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.4
,Georgia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,2.6
,Guyana,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,4.9
,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,4.3
,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,4.1
,Maldives,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.0
,Jamaica,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.0
,Cape Verde,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.0
,El Salvador,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.1
,Algeria,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.4
,Viet Nam,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.7
,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.7
,Indonesia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.3
,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.5
,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.2
,Nicaragua,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.8
,Moldova,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,2.6
,Egypt,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.9
,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.3
,Mongolia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.3
,Honduras,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.1
,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,4.7
,Bolivia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.5
,Guatemala,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.2
,Gabon,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.0
,Vanuatu,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.1
,South Africa,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.5
,Tajikistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.8
,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.5
,Botswana,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.5
,Namibia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.6
,Morocco,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.9
,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.7
,India,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.3
,Solomon Islands,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.2
,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.4
,Cambodia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.5
,Myanmar,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.9
,Bhutan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.7
,Comoros,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.1
,Ghana,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.7
,Pakistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.6
,Mauritania,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.6
,Lesotho,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.8
,Congo,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.3
,Bangladesh,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.2
,Swaziland,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.9
,Nepal,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.8
,Madagascar,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.7
,Cameroon,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.3
,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.1
,Haiti,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,5.6
,Sudan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.6
,Kenya,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,8.0
,Djibouti,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.2
,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.2
,Zimbabwe,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.4
,Togo,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.1
,Yemen,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,8.7
,Uganda,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,7.1
,Gambia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)1970-75c,,6.6
,Senegal,,Total fertility rate (births per woman)1970-75c,,7.0
,Eritrea,,Total fertility rate (births per woman)1970-75c,,6.5
,Nigeria,,Total fertility rate (births per woman)1970-75c,,6.9
,Tanzania (United Republic of),,Total fertility rate (births per woman)1970-75c,,6.8
,Guinea,,Total fertility rate (births per woman)1970-75c,,7.0
,Rwanda,,Total fertility rate (births per woman)1970-75c,,8.3
,Angola,,Total fertility rate (births per woman)1970-75c,,7.2
,Benin,,Total fertility rate (births per woman)1970-75c,,7.1
,Malawi,,Total fertility rate (births per woman)1970-75c,,7.4
,Zambia,,Total fertility rate (births per woman)1970-75c,,7.4
,Iceland,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Norway,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.8
,Australia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.8
,Canada,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.5
,Ireland,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Sweden,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.7
,Switzerland,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.4
,Japan,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Netherlands,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.7
,France,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.9
,Finland,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.8
,United States,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Spain,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Denmark,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.8
,Austria,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.4
,United Kingdom,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.7
,Belgium,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.6
,Luxembourg,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.7
,New Zealand,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Italy,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,"Hong Kong, China (SAR)",HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,0.9
,Germany,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Israel,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.9
,Greece,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Singapore,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.4
,Korea (Republic of),HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.2
,Slovenia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.2
,Cyprus,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.6
,Portugal,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.5
,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.5
,Barbados,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.5
,Czech Republic,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.2
,Kuwait,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.3
,Malta,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.5
,Qatar,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.9
,Hungary,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Poland,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Argentina,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.4
,United Arab Emirates,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.5
,Chile,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Bahrain,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.5
,Slovakia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.2
,Lithuania,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Estonia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.4
,Latvia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.2
,Uruguay,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.2
,Croatia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Costa Rica,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.3
,Bahamas,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.1
,Seychelles,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,..
,Cuba,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.6
,Mexico,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.4
,Bulgaria,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,..
,Tonga,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.7
,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.0
,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,..
,Oman,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.7
,Trinidad and Tobago,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.6
,Romania,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Saudi Arabia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.8
,Panama,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.7
,Malaysia,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.9
,Belarus,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.2
,Mauritius,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.9
,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Russian Federation,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Albania,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.2
,Macedonia (TFYR),HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.6
,Brazil,HIGH HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.3
,Dominica,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,..
,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.2
,Kazakhstan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Venezuela (Bolivarian Republic of),MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.7
,Colombia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.5
,Ukraine,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.2
,Samoa,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.4
,Thailand,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.8
,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.0
,Belize,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.4
,China,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,d,1.7
,Grenada,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.4
,Armenia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.3
,Turkey,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.2
,Suriname,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.6
,Jordan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.5
,Peru,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.7
,Lebanon,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.3
,Ecuador,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.8
,Philippines,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.5
,Tunisia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Fiji,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.0
,Saint Vincent and the Grenadines,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.3
,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.1
,Paraguay,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.5
,Georgia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.5
,Guyana,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.4
,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.7
,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.0
,Maldives,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.8
,Jamaica,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.6
,Cape Verde,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.8
,El Salvador,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.9
,Algeria,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.5
,Viet Nam,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.3
,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,5.6
,Indonesia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.4
,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.5
,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.8
,Nicaragua,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.0
,Moldova,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,1.5
,Egypt,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.2
,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.7
,Mongolia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.1
,Honduras,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.7
,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.5
,Bolivia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.0
,Guatemala,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.6
,Gabon,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.4
,Vanuatu,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.2
,South Africa,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.8
,Tajikistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.8
,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.3
,Botswana,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.2
,Namibia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.6
,Morocco,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.5
,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,5.6
,India,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.1
,Solomon Islands,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.4
,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.6
,Cambodia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.6
,Myanmar,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.2
,Bhutan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,2.9
,Comoros,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.9
,Ghana,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.4
,Pakistan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.0
,Mauritania,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.8
,Lesotho,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.8
,Congo,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.8
,Bangladesh,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.2
,Swaziland,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.9
,Nepal,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.7
,Madagascar,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,5.3
,Cameroon,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.9
,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.3
,Haiti,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.0
,Sudan,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.8
,Kenya,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,5.0
,Djibouti,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,4.5
,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,7.0
,Zimbabwe,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,3.6
,Togo,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,5.4
,Yemen,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,6.0
,Uganda,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,6.7
,Gambia,MEDIUM HUMAN DEVELOPMENT,Total fertility rate (births per woman)2000-05c,,5.2
,Senegal,,Total fertility rate (births per woman)2000-05c,,5.2
,Eritrea,,Total fertility rate (births per woman)2000-05c,,5.5
,Nigeria,,Total fertility rate (births per woman)2000-05c,,5.8
,Tanzania (United Republic of),,Total fertility rate (births per woman)2000-05c,,5.7
,Guinea,,Total fertility rate (births per woman)2000-05c,,5.8
